stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
148;148;0x0000000I64X;296;B;00:00:04:933;2604;28;;;;;36.831611;;20 832;935;0;1 830;0;;12;16;5 269;;2 500;251;1 031;7 844;0;
149;147;0x0000000I64X;294;B;00:00:04:900;974;31;;;;;39.401851;;7 792;976;0;992;0;;0;0;3 020;;571;32;183;986;0;
150;149;0x0000000I64X;298;B;00:00:04:966;1059;29;;;;;34.065378;;8 472;1 011;0;1 253;0;;4;12;3 711;;495;17;221;747;0;
151;152;0x0000000I64X;304;P;00:00:05:066;9876;25;;;;;36.638647;;79 008;521;0;3 704;0;;2 207;5 642;14 228;;3 956;262;4 176;41 066;0;
152;151;0x0000000I64X;302;B;00:00:05:033;1304;29;;;;;39.006049;;10 432;1 050;0;1 589;0;;26;40;4 460;;628;48;223;1 449;0;
153;154;0x0000000I64X;308;P;00:00:05:133;7218;25;;;;;37.956788;;57 744;602;0;3 205;0;;973;2 397;13 219;;4 278;107;3 779;26 889;0;
154;153;0x0000000I64X;306;B;00:00:05:100;1495;27;;;;;39.303347;;11 960;1 024;0;1 535;0;;49;115;4 987;;809;35;381;1 973;0;
155;156;0x0000000I64X;312;P;00:00:05:200;8495;25;;;;;37.030592;;67 960;442;0;3 679;0;;1 466;3 591;14 687;;4 581;164;4 185;32 493;0;
156;155;0x0000000I64X;310;B;00:00:05:166;1515;28;;;;;39.571822;;12 120;1 056;0;1 613;0;;40;68;5 525;;824;45;432;1 515;0;
157;158;0x0000000I64X;316;P;00:00:05:266;7705;25;;;;;37.850325;;61 640;397;0;3 847;0;;1 184;2 846;14 557;;4 550;130;3 928;28 062;0;
158;157;0x0000000I64X;314;B;00:00:05:233;1574;27;;;;;39.701158;;12 592;995;0;1 821;0;;20;62;5 378;;961;43;531;1 790;0;
159;159;0x0000000I64X;318;P;00:00:05:300;6321;25;;;;;40.046470;;50 568;496;0;3 099;0;;223;867;14 293;;5 193;20;3 518;21 451;0;
160;160;0x0000000I64X;320;P;00:00:05:333;5612;25;;;;;40.508761;;44 896;601;0;2 721;0;;609;1 468;13 093;;3 840;77;2 928;17 830;0;
161;162;0x0000000I64X;324;P;00:00:05:400;8376;25;;;;;37.165521;;67 008;330;0;3 953;0;;1 355;3 407;16 416;;4 784;174;3 756;30 496;0;
162;161;0x0000000I64X;322;B;00:00:05:366;1767;28;;;;;39.956838;;14 136;1 000;0;1 858;0;;47;92;6 024;;1 047;47;581;2 321;0;
163;164;0x0000000I64X;328;P;00:00:05:466;7675;25;;;;;38.045072;;61 400;407;0;3 616;0;;1 147;2 835;14 335;;4 642;135;3 461;28 684;0;
